,account_id,bank_district_id,frequency,acc_open_year,acc_open_month,acc_open_day,LOR,client_id,type,client_district_id,birth_year_x,birth_day_x,gender_x,age,age_group,age_grp_desc,total_credit,total_withdrawal,account_id_trans,trans_id_trans,initial_transaction,latest_transaction,amount_trans,balance_trans,credits,withdrawals,cash_credit,credit_bank_transfer,cash_withdrawal,unknown,remittance_bank_transfer_Withdrawal,credit_card_withdrawal,account_id_order,order_count_order,recipient_bank_count_order,recipient_account_count_order,total_payment_amount_order,total_household_payments_order,total_loan_payments_order, total_insurance_payments_order,total_lease_payments_order,total_unknown_payment_order,district_id_district,district_name_district,region_district,inhabitants_district,municipalities_w_inhabitants_less_then_499_district,municipalities_w_inhabitants_500_1999_district,municipalities_w_inhabitants_2000_9999_district,municipalities_w_inhabitants_grater_then_10k_district,no_of_cities_district,ratio_of_urban_inhabitants_district,average_salary_district,unemployment_rate_95_district,unemployment_rate_96_district,entrepreneurs_per_1000_inhabitants_district,crimes_1995_district,crimes_1996_district,loan_id_loan,date_loan,amount_loan,duration_loan,payments_loan,status_loan,year_loan,month_loan,day_loan,status_desc_loan,loan_issued_in_97,card_id_card,type_card,issued_card,issued_year_card,issued_month_card,issued_day_card,card_issued_in_97,gender_y
2000,6872,15,MONTHLY FEE,1995,9,2,1,8295,OWNER,15,1951,23,F,45,40,adult,170928.8,239514.4,6872,220,1995-09-02,1998-12-31,1488995.25,52897.5,95,0,110800.0,544000.0,822005.2,7790.05,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845.0,1879,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,942.0,classic,1997-12-02 00:00:00,1997.0,12.0,2.0,1.0,F
2001,532,26,MONTHLY FEE,1995,9,2,1,640,OWNER,26,1979,15,M,17,10,youth,32897.4,62400.0,532,199,1995-09-02,1998-12-31,1581238.2,74357.9,104,0,769319.0,0.0,802517.85,9401.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041.0,6261,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2002,674,49,MONTHLY FEE,1995,9,2,1,809,OWNER,49,1919,15,M,77,70,senior,57301.85,48631.4,674,199,1995-09-02,1998-12-31,367002.25,17011.5,81,0,300.0,187000.0,101738.25,3876.0,74088.0,0.0,674.0,1.0,1.0,1.0,2058.0,2058.0,0.0,0.0,0.0,0.0,49,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660.0,2123,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2003,10365,22,MONTHLY FEE,1995,9,2,1,12756,OWNER,22,1949,21,F,47,40,adult,96776.4,206947.6,10365,352,1995-09-02,1998-12-31,1955344.8,55275.4,103,0,746991.0,0.0,676194.35,7047.45,525112.0,0.0,10365.0,5.0,4.0,5.0,20064.0,4325.0,7240.0,331.0,0.0,8168.0,22,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.10,1.25,100,1089.0,1117,7122.0,1997-01-04,260640.0,36.0,7240.0,D,1997,01,04,no_timely_payments,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
2004,430,54,MONTHLY FEE,1995,9,2,1,518,OWNER,54,1979,28,F,17,10,youth,16013.1,3600.0,430,75,1995-09-02,1998-12-15,95101.85,64436.8,62,0,76000.0,0.0,15300.0,3801.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721.0,18696,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
2005,429,63,MONTHLY FEE,1995,9,3,1,517,OWNER,63,1965,25,M,31,30,young adult,165380.80000000002,244461.4,429,234,1995-09-03,1998-12-31,1265529.9,66379.0,82,0,545200.0,0.0,527678.25,7641.65,185010.0,0.0,429.0,1.0,1.0,1.0,5286.0,5286.0,0.0,0.0,0.0,0.0,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2006,3269,37,MONTHLY FEE,1995,9,3,1,3958,OWNER,37,1946,30,F,50,50,adult,168621.9,220341.6,3269,215,1995-09-03,1998-12-31,1516568.85,74964.5,97,0,672165.0,0.0,832469.4500000001,10134.4,0.0,1800.0,3269.0,1.0,1.0,1.0,1951.3,0.0,0.0,0.0,1951.3,0.0,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147.0,4166,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,619.0,classic,1998-04-01 00:00:00,1998.0,4.0,1.0,0.0,F
2007,1810,50,MONTHLY FEE,1995,9,3,1,2194,OWNER,50,1961,22,F,35,30,young adult,165100.4,241815.4,1810,228,1995-09-03,1998-12-31,1276115.7,24099.4,82,0,548900.0,0.0,507678.25,6237.45,213300.0,0.0,1810.0,1.0,1.0,1.0,5925.0,5925.0,0.0,0.0,0.0,0.0,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
2008,665,8,MONTHLY FEE,1995,9,3,1,797,OWNER,8,1948,27,M,48,40,adult,124548.4,119403.4,665,234,1995-09-03,1998-12-31,804098.9,86745.2,97,0,444214.0,0.0,152978.25,8942.65,149364.0,48600.0,665.0,1.0,1.0,1.0,4149.0,4149.0,0.0,0.0,0.0,0.0,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179.0,4987,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,139.0,classic,1997-07-14 00:00:00,1997.0,7.0,14.0,1.0,M
2009,3855,33,MONTHLY FEE,1995,9,4,1,4648,OWNER,33,1964,24,M,32,30,young adult,165604.7,294291.4,3855,303,1995-09-04,1998-12-31,1433027.65,22703.1,82,0,546900.0,0.0,615478.25,7021.4,263628.0,0.0,3855.0,3.0,3.0,3.0,7323.0,950.0,0.0,795.0,0.0,5578.0,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650.0,4859,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2010,3866,60,MONTHLY FEE,1995,9,5,1,4660,OWNER,60,1975,6,F,21,20,young adult,27338.95,41000.0,3866,61,1995-09-05,1998-12-31,229813.8,34688.6,36,0,96775.0,0.0,122003.85,4034.95,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879.0,2252,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,718.0,classic,1997-08-12 00:00:00,1997.0,8.0,12.0,1.0,F
2011,3914,33,MONTHLY FEE,1995,9,5,1,4720,OWNER,33,1946,6,F,50,50,adult,165960.3,282391.4,3914,227,1995-09-05,1998-12-31,1345220.75,98487.5,83,0,550200.0,0.0,564958.25,9814.5,220248.0,0.0,3914.0,1.0,1.0,1.0,6118.0,6118.0,0.0,0.0,0.0,0.0,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650.0,4859,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
2012,3807,53,MONTHLY FEE,1995,9,5,1,4588,OWNER,53,1976,5,F,20,20,young adult,166238.2,259383.4,3807,226,1995-09-05,1998-12-31,1297839.3,56129.6,83,0,547200.0,0.0,522618.25,9741.05,168980.0,49300.0,3807.0,1.0,1.0,1.0,4828.0,4828.0,0.0,0.0,0.0,0.0,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850.0,1903,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,710.0,junior,1996-12-10 00:00:00,1996.0,12.0,10.0,0.0,F
2013,3925,1,MONTHLY FEE,1995,9,5,1,4733,OWNER,1,1955,17,M,41,40,adult,266770.4,411547.4,3925,301,1995-09-05,1998-12-31,1839829.5,28263.2,112,0,808456.0,0.0,782542.2,8220.3,240611.0,0.0,3925.0,2.0,2.0,2.0,6503.0,4256.0,0.0,0.0,0.0,2247.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2014,219,28,MONTHLY FEE,1995,9,6,1,264,OWNER,28,1978,22,M,18,10,young adult,165795.6,228851.45,219,255,1995-09-06,1998-12-31,1233278.9,47647.0,80,0,534500.0,0.0,501330.3,8708.6,186340.0,2400.0,219.0,2.0,2.0,2.0,5324.0,2336.0,0.0,0.0,0.0,2988.0,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580.0,1525,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,42.0,junior,1998-07-28 00:00:00,1998.0,7.0,28.0,0.0,M
2015,3552,62,MONTHLY FEE,1995,9,6,1,4287,OWNER,62,1953,7,F,43,40,adult,154570.7,160031.4,3552,301,1995-09-06,1998-12-31,1056936.9,73385.9,99,0,547809.0,0.0,224978.25,8821.65,275328.0,0.0,3552.0,3.0,3.0,3.0,7648.0,6694.0,0.0,602.0,0.0,352.0,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
2016,7957,51,MONTHLY FEE,1995,9,7,1,9833,OWNER,51,1964,21,M,32,30,young adult,225568.2,406143.4,7957,346,1995-09-07,1998-12-31,2270816.3,68381.8,119,0,879731.0,0.0,887411.2,7990.1,482784.0,12900.0,7957.0,3.0,3.0,3.0,15794.0,6164.0,3575.0,0.0,0.0,6055.0,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496.0,3839,6621.0,1997-06-14,42900.0,12.0,3575.0,A,1997,06,14,loan_fully_paid,0.0,1016.0,classic,1997-10-28 00:00:00,1997.0,10.0,28.0,1.0,M
2017,1149,18,MONTHLY FEE,1995,9,7,1,1382,OWNER,18,1979,23,F,17,10,youth,29709.85,22800.0,1149,93,1995-09-07,1998-12-23,266353.8,27020.4,58,0,128230.0,0.0,117375.65,5748.15,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740.0,1910,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,228.0,junior,1998-03-15 00:00:00,1998.0,3.0,15.0,0.0,F
2018,1423,76,MONTHLY FEE,1995,9,8,1,1725,OWNER,76,1959,18,F,37,30,adult,72121.3,85211.45,1423,225,1995-09-08,1998-12-31,479687.75,14339.1,84,0,243064.0,0.0,108470.3,3121.4500000000003,125032.0,0.0,1423.0,2.0,2.0,2.0,3607.0,2394.0,0.0,0.0,0.0,1213.0,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736.0,2807,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
2019,2853,54,MONTHLY FEE,1995,9,8,1,3447,OWNER,54,1949,21,F,47,40,adult,54925.1,55117.4,2853,213,1995-09-08,1998-12-31,365737.55,77446.4,108,0,64200.0,148360.0,58528.25,8129.3,86520.0,0.0,2853.0,1.0,1.0,1.0,2472.0,2472.0,0.0,0.0,0.0,0.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721.0,18696,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
2020,803,19,MONTHLY FEE,1995,9,9,1,962,OWNER,19,1966,19,M,30,30,young adult,38082.4,93705.4,803,206,1995-09-09,1998-12-31,1398246.25,12798.7,93,0,623689.0,0.0,769019.05,5538.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999.0,1099,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2021,2456,65,MONTHLY FEE,1995,9,9,1,2966,OWNER,65,1955,20,M,41,40,adult,189267.5,329103.8,2456,265,1995-09-09,1998-12-31,1641997.2,43892.1,98,0,75800.0,544000.0,546249.25,7564.35,468383.6,0.0,2456.0,2.0,2.0,2.0,13741.3,9554.0,4187.3,0.0,0.0,0.0,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157.0,2718,5470.0,1996-04-15,200976.0,48.0,4187.0,C,1996,04,15,timely_payments,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2022,619,1,FEE OF THE WEEK,1995,9,9,1,743,OWNER,1,1941,17,M,55,50,adult,209241.7,308924.4,619,260,1995-09-09,1998-12-31,1404520.65,38376.1,98,0,618558.0,0.0,465691.10000000003,6125.55,314146.0,0.0,619.0,2.0,2.0,2.0,8267.0,1729.0,0.0,0.0,0.0,6538.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2023,301,60,MONTHLY FEE,1995,9,10,1,367,OWNER,60,1963,3,F,33,30,young adult,35891.9,25977.45,301,174,1995-09-10,1998-12-31,213463.85,22140.3,75,0,300.0,114075.0,28260.3,2578.55,68250.0,0.0,301.0,1.0,1.0,1.0,1950.0,1950.0,0.0,0.0,0.0,0.0,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879.0,2252,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
2024,372,55,MONTHLY FEE,1995,9,10,1,452,OWNER,55,1953,22,F,43,40,adult,169836.2,273466.4,372,254,1995-09-10,1998-12-31,1442092.8,40829.1,83,0,550900.0,0.0,535458.25,5931.55,349803.0,0.0,372.0,2.0,2.0,2.0,9933.0,7785.0,0.0,0.0,0.0,2148.0,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659.0,3894,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
2025,3492,33,MONTHLY FEE,1995,9,10,1,4220,OWNER,33,1963,15,M,33,30,young adult,166787.6,254062.45,3492,258,1995-09-10,1998-12-31,1380731.35,40546.5,80,0,532600.0,0.0,515230.3,7218.05,325683.0,0.0,3492.0,2.0,2.0,2.0,9447.0,4485.0,0.0,0.0,0.0,4962.0,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650.0,4859,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2026,6463,16,MONTHLY FEE,1995,9,11,1,7800,OWNER,16,1957,30,F,39,30,adult,122455.35,181939.9,6463,233,1995-09-11,1998-12-31,1711045.05,115620.3,108,0,770883.0,0.0,933165.7000000001,6996.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
2027,3628,70,MONTHLY FEE,1995,9,12,1,4376,OWNER,70,1954,5,M,42,40,adult,167245.9,181940.45,3628,284,1995-09-12,1998-12-31,1139875.25,60822.4,81,0,535300.0,0.0,452730.3,8539.95,116305.0,27000.0,3628.0,3.0,3.0,3.0,3323.0,1791.0,0.0,1343.0,0.0,189.0,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,675.0,classic,1997-06-23 00:00:00,1997.0,6.0,23.0,1.0,M
2028,2358,7,MONTHLY FEE,1995,9,13,1,2850,OWNER,7,1970,20,M,26,20,young adult,124479.90000000001,124881.45,2358,192,1995-09-13,1998-12-31,805770.95,22201.4,83,0,407104.0,0.0,180030.3,4646.65,213990.0,0.0,2358.0,1.0,1.0,1.0,6114.0,6114.0,0.0,0.0,0.0,0.0,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289.0,4846,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2029,1613,1,MONTHLY FEE,1995,9,13,1,1956,OWNER,1,1925,9,F,71,70,senior,77145.0,84905.45,1613,175,1995-09-13,1998-12-31,470388.25,34210.4,76,0,600.0,248001.0,91850.3,2956.95,126980.0,0.0,1613.0,1.0,1.0,1.0,3628.0,3628.0,0.0,0.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
2030,2866,43,MONTHLY FEE,1995,9,13,1,3464,OWNER,43,1953,14,M,43,40,adult,164988.5,204308.45,2866,222,1995-09-13,1998-12-31,1234352.85,36677.1,82,0,539700.0,0.0,488010.3,6757.55,199885.0,0.0,2866.0,1.0,1.0,1.0,5711.0,5711.0,0.0,0.0,0.0,0.0,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085.0,3891,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2031,3010,46,MONTHLY FEE,1995,9,13,1,3636,OWNER,46,1978,19,M,18,10,young adult,23439.1,11800.0,3010,109,1995-09-13,1998-11-30,251899.9,81055.4,64,0,146793.0,0.0,78155.15,7051.75,0.0,19900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854.0,2618,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,572.0,junior,1997-05-16 00:00:00,1997.0,5.0,16.0,1.0,M
2032,3368,24,MONTHLY FEE,1995,9,14,1,4073,OWNER,24,1955,10,M,41,40,adult,179257.9,188495.45,3368,294,1995-09-14,1998-12-31,1161527.15,93445.1,93,0,603800.0,0.0,272470.3,8476.85,276780.0,0.0,3368.0,3.0,2.0,3.0,7908.0,4389.0,0.0,176.0,0.0,3343.0,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198.0,5273,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2033,5125,1,MONTHLY FEE,1995,9,14,1,6183,OWNER,1,1963,16,M,33,30,young adult,182544.45,310307.4,5125,212,1995-09-14,1998-12-27,1343435.3,-13432.8,85,0,559566.0,0.0,778770.0,5099.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2034,994,72,MONTHLY FEE,1995,9,15,1,1198,OWNER,72,1975,17,F,21,20,young adult,52966.200000000004,95065.40000000001,994,237,1995-09-15,1998-12-31,535596.35,45745.6,127,0,230292.0,0.0,298514.15,6790.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672.0,9208,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
2035,1674,1,MONTHLY FEE,1995,9,15,1,2032,OWNER,1,1943,21,M,53,50,adult,96293.9,94791.45,1674,220,1995-09-15,1998-12-31,645558.3,47111.1,104,0,349244.0,0.0,157530.3,5644.0,133140.0,0.0,1674.0,1.0,1.0,1.0,3804.0,3804.0,0.0,0.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2036,3234,1,MONTHLY FEE,1995,9,16,1,3912,OWNER,1,1945,7,F,51,50,adult,57430.2,56137.45,3234,193,1995-09-16,1998-12-31,365506.5,14020.2,89,0,29800.0,155571.0,86200.3,3529.2,90406.0,0.0,3234.0,1.0,1.0,1.0,2659.0,2659.0,0.0,0.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
2037,1452,45,MONTHLY FEE,1995,9,16,1,1761,OWNER,45,1948,23,M,48,40,adult,165558.5,183947.45,1452,185,1995-09-16,1998-12-31,1125019.25,102868.2,80,0,533700.0,0.0,581710.3,9608.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080.0,2122,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2038,9377,1,MONTHLY FEE,1995,9,17,1,11545,OWNER,1,1966,22,F,30,30,young adult,166234.7,252549.45,9377,347,1995-09-17,1998-12-31,1743603.5,43207.3,139,0,707257.0,0.0,682399.3,16990.2,316457.0,20500.0,9377.0,3.0,2.0,3.0,10905.0,2758.0,4164.0,0.0,0.0,3983.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,6913.0,1997-04-29,99936.0,24.0,4164.0,C,1997,04,29,timely_payments,0.0,1105.0,classic,1997-12-13 00:00:00,1997.0,12.0,13.0,1.0,F
2039,3758,38,MONTHLY FEE,1995,9,19,1,4534,OWNER,38,1954,24,M,42,40,adult,96375.9,83646.45,3758,216,1995-09-19,1998-12-31,622123.35,41743.8,101,0,337595.0,0.0,120110.3,6203.05,140315.0,17900.0,3758.0,1.0,1.0,1.0,4009.0,4009.0,0.0,0.0,0.0,0.0,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,701.0,classic,1998-06-24 00:00:00,1998.0,6.0,24.0,0.0,M
2040,138,22,MONTHLY FEE,1995,9,19,1,165,OWNER,22,1968,8,M,28,20,young adult,6700.0,13100.0,138,24,1995-09-19,1998-12-02,54000.0,21200.0,15,0,37600.0,0.0,16400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.10,1.25,100,1089.0,1117,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2041,1376,64,MONTHLY FEE,1995,9,20,1,1664,OWNER,64,1918,10,F,78,70,senior,50187.45,35578.45,1376,167,1995-09-20,1998-12-31,305417.4,23256.7,75,0,700.0,159783.0,46390.3,2959.1,95585.0,0.0,1376.0,1.0,1.0,1.0,2731.0,2731.0,0.0,0.0,0.0,0.0,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484.0,4265,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
2042,3770,23,MONTHLY FEE,1995,9,20,1,4546,OWNER,23,1951,20,F,45,40,adult,179413.9,214567.45,3770,220,1995-09-20,1998-12-31,1250470.45,75539.9,88,0,571000.0,0.0,321910.3,8560.15,317100.0,31900.0,3770.0,1.0,1.0,1.0,9060.0,9060.0,0.0,0.0,0.0,0.0,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879.0,3198,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,703.0,classic,1997-09-17 00:00:00,1997.0,9.0,17.0,1.0,F
2043,11271,5,MONTHLY FEE,1995,9,20,1,13852,OWNER,5,1972,26,M,24,20,young adult,150158.9,165815.45,11271,303,1995-09-20,1998-12-31,1024728.2,19682.5,95,0,52300.0,454304.0,167589.3,3438.0,347096.9,0.0,11271.0,4.0,4.0,4.0,10558.3,5808.0,1870.3,516.0,0.0,2364.0,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616.0,3040,7286.0,1997-01-31,67320.0,36.0,1870.0,C,1997,01,31,timely_payments,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2044,2353,51,MONTHLY FEE,1995,9,21,1,2844,OWNER,51,1962,19,M,34,30,young adult,165135.1,192247.45,2353,247,1995-09-21,1998-12-31,1145918.55,75056.0,85,0,537900.0,0.0,261010.3,7508.25,339500.0,0.0,2353.0,2.0,2.0,2.0,9700.0,7732.0,0.0,0.0,0.0,1968.0,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496.0,3839,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
2045,1335,54,MONTHLY FEE,1995,9,21,1,1616,OWNER,54,1938,23,M,58,50,senior,167438.0,179584.45,1335,239,1995-09-21,1998-12-31,1127761.15,47778.5,83,0,538200.0,0.0,348330.3,6189.85,223341.0,11700.0,1335.0,2.0,2.0,2.0,6411.0,5367.0,0.0,0.0,0.0,1044.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721.0,18696,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,260.0,classic,1998-07-05 00:00:00,1998.0,7.0,5.0,0.0,M
2046,2119,74,MONTHLY FEE,1995,9,21,1,2563,OWNER,74,1971,8,M,25,20,young adult,113067.3,124955.45,2119,213,1995-09-21,1998-12-31,796579.25,53489.6,94,0,419856.0,0.0,173350.3,4292.95,199080.0,0.0,2119.0,1.0,1.0,1.0,5688.0,5688.0,0.0,0.0,0.0,0.0,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
